date,time,username,name,tweet,mentions,hashtags,link,reply_to,language,positive_sentiment,neutral_sentiment,negative_sentiment,compound_sentiment,positive_tweet,negative_tweet
2020-02-09,21:39:13,mollyhc,Molly Hensley-Clancy,"Klobuchar says of her freezing, snowy launch: “They didn’t think I’d make it through the speech. They didn’t think I’d make it through the summer. They didn’t think I’d make it through this speech. But guess what? We are here and we are surging thanks to you.”",[],[],https://twitter.com/mollyhc/status/1226621601187291137,"[{'user_id': '308658903', 'username': 'mollyhc'}]",en,0.077,0.899,0.024,0.5647,1,0
2020-02-09,21:38:49,mollyroecker,Molly Roecker,“Of course it’s snowing so I MUST be here” -@amyklobuchar who is really making snow her thing.,['amyklobuchar'],[],https://twitter.com/mollyroecker/status/1226621499047583744,"[{'user_id': '3362549675', 'username': 'mollyroecker'}, {'user_id': '33537967', 'username': 'amyklobuchar'}]",en,0.0,1.0,0.0,0.0,0,0
2020-02-09,21:38:20,maxasteele,Max Steele,"""Underestimate @amyklobuchar at your own peril."" - @jbuoen ","['amyklobuchar', 'jbuoen']",[],https://twitter.com/maxasteele/status/1226621377471533061,"[{'user_id': '519025164', 'username': 'maxasteele'}, {'user_id': '33537967', 'username': 'amyklobuchar'}, {'user_id': '226253646', 'username': 'jbuoen'}]",en,0.0,0.732,0.268,-0.296,0,1
2020-02-09,21:37:50,patricktcondon,Patrick Condon,"Klobuchar: “Of course it’s snowing, so I must be here.”",[],[],https://twitter.com/patricktcondon/status/1226621250434486274,"[{'user_id': '16089186', 'username': 'patricktcondon'}]",en,0.0,1.0,0.0,0.0,0,0
2020-02-09,21:37:37,juliamanch,Julia Manchester,"Klobuchar kicks off event in Nashua: ""It's snowing so I must be here!""",[],[],https://twitter.com/JuliaManch/status/1226621195023527936,"[{'user_id': '150381292', 'username': 'JuliaManch'}]",en,0.0,1.0,0.0,0.0,0,0
2020-02-09,21:37:23,mollyhc,Molly Hensley-Clancy,"Klobuchar camp says there’s more than 1,000 people here, which is more than I ever saw for her in Iowa. The crowd size just broke the NH record they set an hour ago  ",[],[],https://twitter.com/mollyhc/status/1226621136827494400,"[{'user_id': '308658903', 'username': 'mollyhc'}]",en,0.107,0.817,0.076,0.2808,1,0
2020-02-09,21:37:04,big2news,Big 2 News KMID,Klobuchar pushes to keep defying expectations in campaign  ,[],[],https://twitter.com/Big2News/status/1226621059581063168,"[{'user_id': '66716229', 'username': 'Big2News'}]",en,0.0,1.0,0.0,0.0,0,0
2020-02-09,21:36:30,shanegoldmacher,Shane Goldmacher,"The Klobuchar campaign estimates a crowd of 1,100 here in Nashua  ",[],[],https://twitter.com/ShaneGoldmacher/status/1226620917247287297,"[{'user_id': '23232204', 'username': 'ShaneGoldmacher'}]",en,0.0,1.0,0.0,0.0,0,0
2020-02-09,21:36:25,patricktcondon,Patrick Condon,"Klobuchar campaign says Nashua crowd is 1,100 people.",[],[],https://twitter.com/patricktcondon/status/1226620896112205825,"[{'user_id': '16089186', 'username': 'patricktcondon'}]",en,0.0,1.0,0.0,0.0,0,0
2020-02-09,21:35:50,kenolin1,Ken Olin,"No matter who our eventual nominee is I intend to work like hell to elect them. But on Tuesday I hope the people of N.H. will consider voting for @amyklobuchar. I don’t think Joe’s gonna make it & she’s a terrific option. She’s tough, smart, she’s mid-western, & she’s a moderate.",['amyklobuchar'],[],https://twitter.com/kenolin1/status/1226620747990360064,"[{'user_id': '164679813', 'username': 'kenolin1'}, {'user_id': '33537967', 'username': 'amyklobuchar'}]",en,0.254,0.637,0.109,0.8481,1,0
2020-02-09,21:34:20,cjwarnke,C.J. Warnke,"Absolutely incredible.

1,100 Granite Staters here in Nashua to see @amyklobuchar live and in person! #FITN ",['amyklobuchar'],['#fitn'],https://twitter.com/cjwarnke/status/1226620370008117248,"[{'user_id': '2294925079', 'username': 'cjwarnke'}, {'user_id': '33537967', 'username': 'amyklobuchar'}]",en,0.0,1.0,0.0,0.0,0,0
2020-02-09,21:34:04,patricktcondon,Patrick Condon,"Nashua Democratic activist is introducing Klobuchar here. “We’ve been dating these candidates. It’s time to get married.” He compares her to Bill Clinton, who famously finished third here in 1992 and dubbed himself “the Comeback Kid.”",[],[],https://twitter.com/patricktcondon/status/1226620302907576320,"[{'user_id': '16089186', 'username': 'patricktcondon'}]",en,0.0,1.0,0.0,0.0,0,0
2020-02-09,21:31:29,jakelahut,Jake Lahut,"Another much, much larger than normal crowd for @amyklobuchar here in Nashua. 

Very good bang for the campaign's buck in the Granite State's second largest city as she makes the final sell. #FITN ",['amyklobuchar'],['#fitn'],https://twitter.com/JakeLahut/status/1226619651720871936,"[{'user_id': '121631678', 'username': 'JakeLahut'}, {'user_id': '33537967', 'username': 'amyklobuchar'}]",en,0.091,0.909,0.0,0.4927,1,0
2020-02-09,21:30:14,abcworldnews,World News Tonight,"Less than 24 hours after the @ABC News/WMUR Democratic debate in Manchester, New Hampshire, Sen. Amy Klobuchar’s presidential campaign announced they had their most successful post-debate fundraising haul, pulling in a total of $2 million.  ",['abc'],[],https://twitter.com/ABCWorldNews/status/1226619340490977280,"[{'user_id': '86141342', 'username': 'ABCWorldNews'}, {'user_id': '28785486', 'username': 'ABC'}]",en,0.11,0.89,0.0,0.624,1,0
2020-02-09,21:30:12,robillard,Kevin Robillard,The man introducing @amyklobuchar in Nashua mentions an unnamed candidate with no experience and “soaring oratory.”,['amyklobuchar'],[],https://twitter.com/Robillard/status/1226619328658841600,"[{'user_id': '163589845', 'username': 'Robillard'}, {'user_id': '33537967', 'username': 'amyklobuchar'}]",en,0.0,0.872,0.128,-0.296,0,1
2020-02-09,21:29:35,dennispotvindem,Dennis Potvin 🌺,As if Klobuchar needed to be less appealing as an option...  ,[],[],https://twitter.com/DennisPotvinDem/status/1226619174673317895,"[{'user_id': '953682497069617152', 'username': 'DennisPotvinDem'}]",en,0.0,1.0,0.0,0.0,0,0
2020-02-09,21:27:32,nhpr,NH Public Radio,"Klobuchar's message to New Hampshire voters: If you're still looking for a candidate, I'm the one.  ",[],['#nhpolitics'],https://twitter.com/nhpr/status/1226618657872195587,"[{'user_id': '10649692', 'username': 'nhpr'}]",en,0.0,1.0,0.0,0.0,0,0
2020-02-09,21:23:23,strombergsteve,Stephen Stromberg,Packed middle school gym for Amy Klobuchar  ,[],[],https://twitter.com/strombergsteve/status/1226617613939363840,"[{'user_id': '113440497', 'username': 'strombergsteve'}]",en,0.0,1.0,0.0,0.0,0,0
2020-02-09,21:22:37,truefactsstated,Claude Taylor,Klobuchar Is Riding a Post-Debate Surge—to the Tune of $2.5 Million – Mother Jones  ,[],[],https://twitter.com/TrueFactsStated/status/1226617423778009095,"[{'user_id': '2889924959', 'username': 'TrueFactsStated'}]",en,0.0,1.0,0.0,0.0,0,0
2020-02-09,21:21:46,toddgillman,Todd J. Gillman,Robust crowd for @amyklobuchar in Nashua #NHprimary ,['amyklobuchar'],['#nhprimary'],https://twitter.com/toddgillman/status/1226617207012065280,"[{'user_id': '88750092', 'username': 'toddgillman'}, {'user_id': '33537967', 'username': 'amyklobuchar'}]",en,0.286,0.714,0.0,0.34,1,0
2020-02-09,21:20:46,dnewhauser,Daniel Newhauser,"At an @amyklobuchar event in Nashua, NH. Must be about 1K people here in a school gym. Largest crowd I’ve seen for her anywhere. 

She’ll be on soon, in the meantime Dylan’s “Girl From the North Country” and “The Times They Are A-Changin’” are playing  ",['amyklobuchar'],[],https://twitter.com/dnewhauser/status/1226616957266538498,"[{'user_id': '13067732', 'username': 'dnewhauser'}, {'user_id': '33537967', 'username': 'amyklobuchar'}]",en,0.12,0.88,0.0,0.694,1,0
2020-02-09,21:20:30,brentnyt,Brent Staples,The Klobuchar gaze - quintessentially Midwestern,['theferocity'],[],https://twitter.com/BrentNYT/status/1226616888966471686,"[{'user_id': '2439177534', 'username': 'BrentNYT'}, {'user_id': '15649438', 'username': 'theferocity'}]",en,0.0,1.0,0.0,0.0,0,0
2020-02-09,21:18:08,motherjones,Mother Jones,Amy Klobuchar just got a huge $$ boost from her debate performance  ,[],[],https://twitter.com/MotherJones/status/1226616294084096006,"[{'user_id': '18510860', 'username': 'MotherJones'}]",en,0.357,0.643,0.0,0.6124,1,0
2020-02-09,21:15:00,thehill,The Hill,"Sen. Amy Klobuchar campaigns in Concord, NH.  ",[],[],https://twitter.com/thehill/status/1226615504082698241,"[{'user_id': '1917731', 'username': 'thehill'}]",en,0.396,0.604,0.0,0.6037,1,0
2020-02-09,21:13:38,glennawplg,Glenna Milberg,"Flurry of snow, flurry of people ... the longest lines we have seen yet for Amy Klobuchar after her strong debate showing Fri..
She raised >$2mil , raised in the polls and swayed voters to support. 
@WPLGLocal10 #NewHampshirePrimary #CampaignTrail @Election2020 ","['wplglocal10', 'election2020']","['#newhampshireprimary', '#campaigntrail']",https://twitter.com/GlennaWPLG/status/1226615162267938820,"[{'user_id': '114840227', 'username': 'GlennaWPLG'}, {'user_id': '18728203', 'username': 'WPLGLocal10'}, {'user_id': '17349789', 'username': 'election2020'}]",en,0.14,0.86,0.0,0.7184,1,0
2020-02-09,21:08:48,wmur9,WMUR TV,No word on the capacity in this gym but crowds are still making their way in to hear @amyklobuchar in #Nashua. Event expected to start at any minute #fitn #NHprimary2020 #nhpolitics via @CheriseWMUR ,"['amyklobuchar', 'cherisewmur']","['#nashua', '#fitn', '#nhprimary2020', '#nhpolitics']",https://twitter.com/WMUR9/status/1226613944674070528,"[{'user_id': '14662569', 'username': 'WMUR9'}, {'user_id': '33537967', 'username': 'amyklobuchar'}, {'user_id': '188175799', 'username': 'CheriseWMUR'}]",en,0.0,0.952,0.048,-0.1531,0,1
2020-02-09,21:08:11,cherisewmur,Cherise Leclerc,No word on the capacity in this gym but crowds are still making their way in to hear @amyklobuchar in #Nashua. Event expected to start at any minute #wmur #fitn #NHprimary2020 #nhpolitics ,['amyklobuchar'],"['#nashua', '#wmur', '#fitn', '#nhprimary2020', '#nhpolitics']",https://twitter.com/CheriseWMUR/status/1226613790860550145,"[{'user_id': '188175799', 'username': 'CheriseWMUR'}, {'user_id': '33537967', 'username': 'amyklobuchar'}]",en,0.0,0.951,0.049,-0.1531,0,1
2020-02-09,21:07:37,sanasaeed,Sana Saeed,klobuchar’s team is crawling on your TL right now,['byyourlogic'],[],https://twitter.com/SanaSaeed/status/1226613645892890624,"[{'user_id': '24854898', 'username': 'SanaSaeed'}, {'user_id': '4726207589', 'username': 'ByYourLogic'}]",en,0.0,1.0,0.0,0.0,0,0
2020-02-09,21:06:55,mollyhc,Molly Hensley-Clancy,Packed room to see Amy Klobuchar in Nashua. I appropriately had to walk through several blocks of freezing snow to get here  ,[],[],https://twitter.com/mollyhc/status/1226613470365437954,"[{'user_id': '308658903', 'username': 'mollyhc'}]",en,0.0,0.852,0.148,-0.3182,0,1
2020-02-09,21:03:18,hctrudo,Hanna Trudo,Packed house filing in to see ⁦@amyklobuchar⁩ in Nashua this afternoon. ,['amyklobuchar'],[],https://twitter.com/HCTrudo/status/1226612560285310977,"[{'user_id': '807176238', 'username': 'HCTrudo'}, {'user_id': '33537967', 'username': 'amyklobuchar'}]",en,0.0,1.0,0.0,0.0,0,0
2020-02-09,21:02:42,jbuoen,Justin Buoen,".@amyklobuchar brings people with her on this campaign! Even in the snow, these #FITN primary voters are wrapping around a middle school in Nashua, NH to see her! 

That’s momentum. That’s how Amy will #WinBig! ",['amyklobuchar'],"['#fitn', '#winbig']",https://twitter.com/jbuoen/status/1226612408573136897,"[{'user_id': '226253646', 'username': 'jbuoen'}, {'user_id': '33537967', 'username': 'amyklobuchar'}]",en,0.127,0.873,0.0,0.7012,1,0
2020-02-09,21:02:18,judywoodruff,Judy Woodruff,"More evidence of growing interest in ⁦⁦@amyklobuchar⁩ with voting just a day and a half away, this crowd in Nashua waits for her ",['amyklobuchar'],[],https://twitter.com/JudyWoodruff/status/1226612310824886272,"[{'user_id': '48144950', 'username': 'JudyWoodruff'}, {'user_id': '33537967', 'username': 'amyklobuchar'}]",en,0.207,0.793,0.0,0.6077,1,0
2020-02-09,21:00:58,ifindkarma,Adam Rifkin 🐼,"That photo of Amy Klobuchar reminds me of this tweet:

 ",['beckybunzy'],[],https://twitter.com/ifindkarma/status/1226611974391263233,"[{'user_id': '1688', 'username': 'ifindkarma'}, {'user_id': '1316308548', 'username': 'BeckyBunzy'}]",en,0.0,1.0,0.0,0.0,0,0
2020-02-09,21:00:20,lynnsweet,Lynn Sweet,Packed gym at @Klobuchar rally starting soon in Nashua. #fitn #NHPolitics ,['klobuchar'],"['#fitn', '#nhpolitics']",https://twitter.com/lynnsweet/status/1226611813107863553,"[{'user_id': '14688489', 'username': 'lynnsweet'}, {'user_id': '1413529428', 'username': 'klobuchar'}]",en,0.0,1.0,0.0,0.0,0,0
2020-02-09,20:59:24,hzeffman,Henry Zeffman,Fair point. And he used Simon and Garfunkel’s America for that ad in 2016. But having VW/the Strokes/Bon Iver effectively headline rallies for him is a different vibe to the others. Though I suppose Klobuchar wouldn’t exactly turn any of them down if they backed her instead!,"['ollywiseman', 'hugogye']",[],https://twitter.com/hzeffman/status/1226611577568342016,"[{'user_id': '306115614', 'username': 'hzeffman'}, {'user_id': '211310180', 'username': 'ollywiseman'}, {'user_id': '400953126', 'username': 'HugoGye'}]",en,0.142,0.858,0.0,0.7133,1,0
2020-02-09,20:58:52,patricktcondon,Patrick Condon,"Another big Klobuchar crowd for her second Sunday rally, in Nashua.  ",[],[],https://twitter.com/patricktcondon/status/1226611446907363335,"[{'user_id': '16089186', 'username': 'patricktcondon'}]",en,0.0,1.0,0.0,0.0,0,0
2020-02-09,20:56:07,ryanbeckwith,ryan teague beckwith,"Klobuchar (Minnesota): Democratic governor appoints replacement, who serves until special election is held the following November.",[],[],https://twitter.com/ryanbeckwith/status/1226610751525224448,"[{'user_id': '16459325', 'username': 'ryanbeckwith'}]",en,0.153,0.847,0.0,0.4019,1,0
2020-02-09,20:52:43,mikernbcboston,Michael Rosenfield NBC10 Boston,Doors have opened for @amyklobuchar event at Fairgrounds Middle School in Nashua; senator to speak soon. @NBC10Boston @NECN ,"['amyklobuchar', 'nbc10boston', 'necn']",[],https://twitter.com/MikeRNBCBoston/status/1226609895367172099,"[{'user_id': '52941367', 'username': 'MikeRNBCBoston'}, {'user_id': '33537967', 'username': 'amyklobuchar'}, {'user_id': '4746090250', 'username': 'NBC10Boston'}, {'user_id': '9907172', 'username': 'NECN'}]",en,0.0,1.0,0.0,0.0,0,0
2020-02-09,20:49:11,timjhogan,Tim Hogan,"MANCHESTER, NH — “Klobuchar, sensing momentum as new polling shows her gaining...told a packed room at Southern New Hampshire University that she is not only the most qualified Democratic presidential candidate to take on Trump, but she also has something he doesn’t – empathy.”  ",[],[],https://twitter.com/timjhogan/status/1226609008485818368,"[{'user_id': '221298491', 'username': 'timjhogan'}]",en,0.058,0.942,0.0,0.3541,1,0
2020-02-09,20:45:00,thehill,The Hill,"Sen. Amy Klobuchar: ""This is it. New Hampshire has a huge role. You're the first primary, you're going to be able to count the votes.""  ",[],[],https://twitter.com/thehill/status/1226607954402697216,"[{'user_id': '1917731', 'username': 'thehill'}]",en,0.091,0.909,0.0,0.3182,1,0
2020-02-09,20:43:55,emilybell,emily bell,All those snake emojis...the rats ...to quote Amy Klobuchar ‘who says that...??’ 🤷‍♀️,['petersterne'],[],https://twitter.com/emilybell/status/1226607682372751360,"[{'user_id': '1489691', 'username': 'emilybell'}, {'user_id': '192824559', 'username': 'petersterne'}]",en,0.0,1.0,0.0,0.0,0,0
2020-02-09,20:35:10,garretthaake,Garrett Haake,Would Culinary throw a life line to another non-M4A candidate if one pops in N.H.? Pete or Klobuchar?,['ralstonreports'],[],https://twitter.com/GarrettHaake/status/1226605479633145856,"[{'user_id': '47991586', 'username': 'GarrettHaake'}, {'user_id': '14413466', 'username': 'RalstonReports'}]",en,0.0,1.0,0.0,0.0,0,0
2020-02-09,20:30:20,juliamanch,Julia Manchester,It’s starting to snow in Nashua as voters line up outside of Fairgrounds Middle School for @amyklobuchar  ,['amyklobuchar'],[],https://twitter.com/JuliaManch/status/1226604263096430593,"[{'user_id': '150381292', 'username': 'JuliaManch'}, {'user_id': '33537967', 'username': 'amyklobuchar'}]",en,0.0,1.0,0.0,0.0,0,0
2020-02-09,20:28:27,bpolitics,Bloomberg Politics,"Amy Klobuchar’s campaign said it had raised $2 million from donors in all 50 states since Friday night’s debate
 ",[],[],https://twitter.com/bpolitics/status/1226603791975419906,"[{'user_id': '564111558', 'username': 'bpolitics'}]",en,0.0,1.0,0.0,0.0,0,0
2020-02-09,20:26:05,ambermcreynolds,Amber McReynolds,It’s really aggressive.,"['barbiegirltoki', 'amyklobuchar']",[],https://twitter.com/AmberMcReynolds/status/1226603196073668608,"[{'user_id': '46241244', 'username': 'AmberMcReynolds'}, {'user_id': '863123428714401792', 'username': 'BarbiegirlToki'}, {'user_id': '33537967', 'username': 'amyklobuchar'}]",en,0.0,0.514,0.486,-0.2247,0,1
2020-02-09,20:24:10,mccaffreyr3,Barry R McCaffrey,"Sen Klobuchar an incredibly gifted, experienced, pragmatic, and high integrity candidate. Great leadership skills. Tough. I like candidates BELOW AGE 70. The Presidency is a grueling responsibility. Should be capable of serving 8 years.",['samsanderson123'],[],https://twitter.com/mccaffreyr3/status/1226602710885191680,"[{'user_id': '858466264875900929', 'username': 'mccaffreyr3'}, {'user_id': '775482843191398401', 'username': 'SamSanderson123'}]",en,0.3,0.662,0.038,0.8834,1,0
2020-02-09,20:22:08,ambermcreynolds,Amber McReynolds,"This. No matter your political views, @amyklobuchar is channeling so many of us in this photo. #Election2020 #equalitycantwait #whenwomenvote ",['amyklobuchar'],"['#election2020', '#equalitycantwait', '#whenwomenvote']",https://twitter.com/AmberMcReynolds/status/1226602201247670272,"[{'user_id': '46241244', 'username': 'AmberMcReynolds'}, {'user_id': '33537967', 'username': 'amyklobuchar'}]",en,0.054,0.837,0.108,-0.2732,0,1
2020-02-09,20:20:22,robynelyse,Robyn Pennacchia,"Weirdly, I would actually be good with Klobuchar, as I think that would sort of calm some of the John Birch Paranoid Blues shit, and also because I feel like they play off of each other well comedically.","['dennisdiclaudio', 'weiss_tea']",[],https://twitter.com/RobynElyse/status/1226601754860642305,"[{'user_id': '803061715', 'username': 'RobynElyse'}, {'user_id': '11674792', 'username': 'dennisdiclaudio'}, {'user_id': '24211652', 'username': 'Weiss_Tea'}]",en,0.307,0.533,0.16,0.7357,1,0
2020-02-09,20:17:28,wmur9,WMUR TV,"Now on @WMUR9 -  - @amyklobuchar - sensing momentum - makes emotional plea for support at @SNHU - 
Minnesota senator gets bump in polling after strong debate performance #fitn #nhpolitics  ","['wmur9', 'amyklobuchar', 'snhu', 'jdistaso']","['#fitn', '#nhpolitics']",https://twitter.com/WMUR9/status/1226601027790680064,"[{'user_id': '14662569', 'username': 'WMUR9'}, {'user_id': '33537967', 'username': 'amyklobuchar'}, {'user_id': '18989384', 'username': 'SNHU'}, {'user_id': '86126371', 'username': 'jdistaso'}]",en,0.257,0.743,0.0,0.765,1,0
2020-02-09,20:15:00,thehill,The Hill,"Sen. Amy Klobuchar: ""It is so great to be here... in the state that had the audacity to send not one but two women to United States Senate.""  ",[],[],https://twitter.com/thehill/status/1226600404483395584,"[{'user_id': '1917731', 'username': 'thehill'}]",en,0.208,0.792,0.0,0.7796,1,0
2020-02-09,20:14:28,wmur9,WMUR TV,"Now on @WMUR9 - @amyklobuchar - sensing momentum - makes emotional plea for support at @SNHU - 
Minnesota senator gets bump in polling after strong debate performance #fitin #nhpolituics  ","['wmur9', 'amyklobuchar', 'snhu', 'jdistaso']","['#fitin', '#nhpolituics']",https://twitter.com/WMUR9/status/1226600271339511814,"[{'user_id': '14662569', 'username': 'WMUR9'}, {'user_id': '33537967', 'username': 'amyklobuchar'}, {'user_id': '18989384', 'username': 'SNHU'}, {'user_id': '86126371', 'username': 'jdistaso'}]",en,0.257,0.743,0.0,0.765,1,0
2020-02-09,20:05:48,consumersos,Seán O’Shea,You know your poutine apparently!,"['sillydevil2', 'amyklobuchar']",[],https://twitter.com/ConsumerSOS/status/1226598089991053312,"[{'user_id': '18259219', 'username': 'ConsumerSOS'}, {'user_id': '1205624507047829506', 'username': 'Sillydevil2'}, {'user_id': '33537967', 'username': 'amyklobuchar'}]",en,0.0,1.0,0.0,0.0,0,0
2020-02-09,20:05:01,consumersos,Seán O’Shea,They said it is and that’s their specialty.,"['sillydevil2', 'amyklobuchar']",[],https://twitter.com/ConsumerSOS/status/1226597891801853954,"[{'user_id': '18259219', 'username': 'ConsumerSOS'}, {'user_id': '1205624507047829506', 'username': 'Sillydevil2'}, {'user_id': '33537967', 'username': 'amyklobuchar'}]",en,0.0,1.0,0.0,0.0,0,0
2020-02-09,20:02:02,davidiramadan,David I. Ramadan,"So @shakira and her #Arabic zahloota make it to the #DemDebate2020  via @nbcsnl and @amyklobuchar — watch, incredibly hilarious 🤣👇🤣👇
 ","['shakira', 'nbcsnl', 'amyklobuchar']","['#arabic', '#demdebate2020']",https://twitter.com/DavidIRamadan/status/1226597143441481729,"[{'user_id': '120852788', 'username': 'DavidIRamadan'}, {'user_id': '44409004', 'username': 'shakira'}, {'user_id': '28221296', 'username': 'nbcsnl'}, {'user_id': '33537967', 'username': 'amyklobuchar'}]",en,0.143,0.857,0.0,0.4576,1,0
2020-02-09,20:01:14,robdirienzo,Rob DiRienzo,"Amy Klobuchar showing off her endorsement in @UnionLeader to @BretBaier.

Watch portions of his interview with @amyklobuchar tonight during @foxnews #Democracy2020 coverage from the campaign trail in New Hampshire. @FoxNewsMMR ","['unionleader', 'bretbaier', 'amyklobuchar', 'foxnews', 'foxnewsmmr']",['#democracy2020'],https://twitter.com/RobDiRienzo/status/1226596940063870976,"[{'user_id': '573976003', 'username': 'RobDiRienzo'}, {'user_id': '20073589', 'username': 'UnionLeader'}, {'user_id': '18646108', 'username': 'BretBaier'}, {'user_id': '33537967', 'username': 'amyklobuchar'}, {'user_id': '1367531', 'username': 'FoxNews'}, {'user_id': '763876920', 'username': 'FoxNewsMMR'}]",en,0.073,0.927,0.0,0.3182,1,0
2020-02-09,20:00:28,jmpalmieri,Jennifer Palmieri,.@amyklobuchar is always on the hunt for the local angle.,"['isaacdovere', 'amyklobuchar']",[],https://twitter.com/jmpalmieri/status/1226596746144428032,"[{'user_id': '21867341', 'username': 'jmpalmieri'}, {'user_id': '115564212', 'username': 'IsaacDovere'}, {'user_id': '33537967', 'username': 'amyklobuchar'}]",en,0.0,1.0,0.0,0.0,0,0
2020-02-09,19:58:05,wmur9,WMUR TV,The line continues to grow here in #nashua where @amyklobuchar will speak about an hour from now. Many NH voters but also out of staters taking advantage of candidate visits in New England #fitn #NHprimary #nhpolitics via @CheriseWMUR ,"['amyklobuchar', 'cherisewmur']","['#nashua', '#fitn', '#nhprimary', '#nhpolitics']",https://twitter.com/WMUR9/status/1226596146677768192,"[{'user_id': '14662569', 'username': 'WMUR9'}, {'user_id': '33537967', 'username': 'amyklobuchar'}, {'user_id': '188175799', 'username': 'CheriseWMUR'}]",en,0.121,0.879,0.0,0.6081,1,0
2020-02-09,19:57:39,cherisewmur,Cherise Leclerc,The line continues to grow here in #nashua where @amyklobuchar will speak about an hour from now. Many NH voters but also out of staters taking advantage of candidate visits in New England #WMUR #fitn #NHprimary #nhpolitics ,['amyklobuchar'],"['#nashua', '#wmur', '#fitn', '#nhprimary', '#nhpolitics']",https://twitter.com/CheriseWMUR/status/1226596038863093761,"[{'user_id': '188175799', 'username': 'CheriseWMUR'}, {'user_id': '33537967', 'username': 'amyklobuchar'}]",en,0.124,0.876,0.0,0.6081,1,0
2020-02-09,19:55:34,isaacdovere,Edward-Isaac Dovere,"Klobuchar also noted that it’s not such a bad idea to praise Romney in a state where he was popular, owns a summer house and where Republicans and independents can vote in the primary on Tuesday...",[],[],https://twitter.com/IsaacDovere/status/1226595515334299649,"[{'user_id': '115564212', 'username': 'IsaacDovere'}]",en,0.236,0.764,0.0,0.85,1,0
2020-02-09,19:53:05,mattsteinglass,Matt BREAKING NEWS Steinglass,"Ten years ago I walked around the Hanoi Hilton prisoner of war museum with Amy Klobuchar, John McCain and Lindsay Graham. The vibe bore some similarity to this photo.  ",[],[],https://twitter.com/mattsteinglass/status/1226594891007963138,"[{'user_id': '20652930', 'username': 'mattsteinglass'}]",en,0.0,0.727,0.273,-0.8555,0,1
2020-02-09,19:52:41,isaacdovere,Edward-Isaac Dovere,"Asked by @BretBaier if she’s surprised @MittRomney is getting such applause at Democratic events (including the one she just finished), @amyklobuchar says, “I think I might call him in the car and tell him.”","['bretbaier', 'mittromney', 'amyklobuchar']",[],https://twitter.com/IsaacDovere/status/1226594788121677828,"[{'user_id': '115564212', 'username': 'IsaacDovere'}, {'user_id': '18646108', 'username': 'BretBaier'}, {'user_id': '50055701', 'username': 'MittRomney'}, {'user_id': '33537967', 'username': 'amyklobuchar'}]",en,0.132,0.868,0.0,0.5719,1,0
2020-02-09,19:49:03,davidsiders,David Siders,"Independent voters, you say? @amyklobuchar starts Interview w/ this particular outlet mentioning Union Leader endorsement. Asked if that was just for them, jokes, ‘That was especially for Fox News.’ #nhprimary ",['amyklobuchar'],['#nhprimary'],https://twitter.com/davidsiders/status/1226593876443619328,"[{'user_id': '14775998', 'username': 'davidsiders'}, {'user_id': '33537967', 'username': 'amyklobuchar'}]",en,0.133,0.867,0.0,0.5106,1,0
2020-02-09,19:45:46,amandawgolden,Amanda Golden,"""So please give me your vote, give me your help, let's go  for broke, let's barnstorm this state over the next two days and we will do well in New Hampshire and go ahead,"" @amyklobuchar told the crowd as she closed out her event in Manchester, NH this afternoon",['amyklobuchar'],[],https://twitter.com/amandawgolden/status/1226593048693551106,"[{'user_id': '527071710', 'username': 'amandawgolden'}, {'user_id': '33537967', 'username': 'amyklobuchar'}]",en,0.195,0.757,0.048,0.8189,1,0
2020-02-09,19:44:05,bponsot,Beth Ponsot,An anti-orange theme is emerging at the @amyklobuchar event in Manchester  ,['amyklobuchar'],[],https://twitter.com/bponsot/status/1226592627296014338,"[{'user_id': '220907703', 'username': 'bponsot'}, {'user_id': '33537967', 'username': 'amyklobuchar'}]",en,0.0,1.0,0.0,0.0,0,0
2020-02-09,19:38:05,nellsco,Nell Scovell,"Thank you, Christina. I really appreciate this. We have all been Amy Klobuchar.",['creynoldsnc'],[],https://twitter.com/NellSco/status/1226591116918571008,"[{'user_id': '120329535', 'username': 'NellSco'}, {'user_id': '124763921', 'username': 'creynoldsnc'}]",en,0.355,0.645,0.0,0.6697,1,0
2020-02-09,19:35:59,kelliwardaz,Dr. Kelli Ward 🇺🇸,"When Amy Klobuchar is described as “the most interesting to watch,” the Democrats have to know they are in deep trouble...",[],[],https://twitter.com/kelliwardaz/status/1226590588562096128,"[{'user_id': '359403242', 'username': 'kelliwardaz'}]",en,0.13,0.87,0.0,0.4576,1,0
2020-02-09,19:27:31,politicopress,POLITICO Press,"@POLITICOMag asked 15 experts, insiders, activists and political professionals to give us their thoughts on the state of the race. The consensus: Amy Klobuchar keeps winning debates, but can she turn those victories into votes? Read more here  ",['politicomag'],[],https://twitter.com/POLITICOPress/status/1226588456496791552,"[{'user_id': '389759292', 'username': 'POLITICOPress'}, {'user_id': '1548489476', 'username': 'POLITICOMag'}]",en,0.056,0.944,0.0,0.296,1,0
2020-02-09,19:27:09,nytpolitics,NYT Politics,"Amy Klobuchar gave a fiery response at Friday’s Democratic debate to one of the most common lines of any presidential campaign: that voters want a new face, not a symbol of the old ways of Washington  ",[],[],https://twitter.com/nytpolitics/status/1226588365811855361,"[{'user_id': '14434063', 'username': 'nytpolitics'}]",en,0.037,0.893,0.069,-0.2732,0,1
