date,time,username,name,tweet,mentions,hashtags,link,reply_to,language,positive_sentiment,neutral_sentiment,negative_sentiment,compound_sentiment,positive_tweet,negative_tweet
2020-02-07,15:52:18,bbcworld,BBC News (World),"Joe Biden: The former vice president came into Monday thinking he might have a chance to win Iowa

Instead he placed a distant fourth - Iowa was not his night 👎👎  ",['awzurcher'],[],https://twitter.com/BBCWorld/status/1225809518728224768,"[{'user_id': '742143', 'username': 'BBCWorld'}, {'user_id': '52573702', 'username': 'awzurcher'}]",en,0.182,0.818,0.0,0.7003,1,0
2020-02-07,15:48:56,nickbaumann,Nick Baumann,"""The cafeteria at Grimes Elementary School smelled like lunch, which, according to a whiteboard at the front of the room, had been corn dogs, green beans, salad, and peaches. 

Joe Biden’s table was empty.""  ",[],[],https://twitter.com/NickBaumann/status/1225808673877954560,"[{'user_id': '18164272', 'username': 'NickBaumann'}]",en,0.07,0.873,0.056,0.128,1,0
2020-02-07,15:47:49,elainejgodfrey,Elaine Godfrey,"In southeast Iowa, where I'm from, there are a lot of counties that flipped from Obama to Trump in 2016. Joe Biden didn't win any of them.  ",[],[],https://twitter.com/elainejgodfrey/status/1225808391479623681,"[{'user_id': '2771061222', 'username': 'elainejgodfrey'}]",en,0.0,0.891,0.109,-0.4717,0,1
2020-02-07,15:44:50,nationaljournal,National Journal,"Despite its vote-counting problems, Iowa succeeded in its role of culling candidates. Was Joe Biden one of those culled. Here's @CharlieCookDC with today's featured story. (no paywall)
 ",['charliecookdc'],[],https://twitter.com/nationaljournal/status/1225807638979584000,"[{'user_id': '15210284', 'username': 'nationaljournal'}, {'user_id': '2657143946', 'username': 'CharlieCookDC'}]",en,0.168,0.832,0.0,0.6197,1,0
2020-02-07,15:44:01,saahil_desai,Saahil Desai,Joe Biden's candidacy is predicated on his ability to win Obama-Trump voters. Iowa has 31 counties that flipped to Trump—more than any other state—and Biden won just one of them. Smart @elainejgodfrey story ,['elainejgodfrey'],[],https://twitter.com/Saahil_Desai/status/1225807436394745856,"[{'user_id': '768662748', 'username': 'Saahil_Desai'}, {'user_id': '2771061222', 'username': 'elainejgodfrey'}]",en,0.301,0.699,0.0,0.91,1,0
2020-02-07,15:43:11,msnca,MSN Canada,"His campaign on the line, Joe Biden goes missing in New Hampshire  ",[],[],https://twitter.com/MSNca/status/1225807226087993346,"[{'user_id': '70239610', 'username': 'MSNca'}]",en,0.0,0.833,0.167,-0.296,0,1
2020-02-07,15:37:24,maxboot,Max Boot,They’ll lose interest the second Joe Biden pulls out of the Democratic race.  ,[],[],https://twitter.com/MaxBoot/status/1225805767967526912,"[{'user_id': '28162211', 'username': 'MaxBoot'}]",en,0.18,0.659,0.162,0.0772,1,0
2020-02-07,15:34:07,thetimes,The Times,Joe Biden has blamed his staff for the “gut punch” of a distant fourth-place finish in the caucuses in Iowa  ,[],[],https://twitter.com/thetimes/status/1225804945028460546,"[{'user_id': '6107422', 'username': 'thetimes'}]",en,0.0,0.853,0.147,-0.4767,0,1
2020-02-07,15:30:26,zigmanfreud,John Ziegler,"I have long argued that Joe Biden is the safest option to beat Trump. However, in my new column today, I make the case that, barring a miracle from him in New Hampshire, his chances of defeating Trump are now greatly reduced & that it may be time to panic.  ",[],[],https://twitter.com/Zigmanfreud/status/1225804017306988545,"[{'user_id': '558360059', 'username': 'Zigmanfreud'}]",en,0.146,0.705,0.148,-0.0258,0,1
2020-02-07,15:18:36,abcworldnews,World News Tonight,"Amidst a week of hopscotching from Iowa to New Hampshire, Joe Biden is taking some time off the trail, heading to Delaware to meet with advisers ahead of the eighth Democratic debate Friday, hosted by @ABC News. ",['abc'],[],https://twitter.com/ABCWorldNews/status/1225801038403428354,"[{'user_id': '86141342', 'username': 'ABCWorldNews'}, {'user_id': '28785486', 'username': 'ABC'}]",en,0.0,1.0,0.0,0.0,0,0
2020-02-07,15:12:41,eliasabc7,Jonathan Elias,"What happened?  His campaign on the line, Joe Biden goes missing in New Hampshire  ",[],[],https://twitter.com/EliasABC7/status/1225799549425528832,"[{'user_id': '19339421', 'username': 'EliasABC7'}]",en,0.0,0.855,0.145,-0.296,0,1
2020-02-07,15:05:34,joshzerkle,JZ,Just because I'm a white male does NOT mean that I can't stroke the hair on Joe Biden's legs.,[],[],https://twitter.com/JoshZerkle/status/1225797758247997447,"[{'user_id': '22447574', 'username': 'JoshZerkle'}]",en,0.0,1.0,0.0,0.0,0,0
2020-02-07,15:01:54,jihadwatchrs,Robert Spencer روبرت سبنسر,How Joe Biden Rejected Trump’s Peace Plan (Part 1)  ,[],[],https://twitter.com/jihadwatchRS/status/1225796834456723456,"[{'user_id': '19985444', 'username': 'jihadwatchRS'}]",en,0.254,0.507,0.239,0.0516,1,0
2020-02-07,15:00:00,reuters,Reuters,The Iowa vote could reshape the 2020 U.S. presidential race and raise doubts about the future of Joe Biden's campaign as Democrats look to find a suitable challenger to Donald Trump. More here:  ,[],[],https://twitter.com/Reuters/status/1225796359611146241,"[{'user_id': '1652541', 'username': 'Reuters'}]",en,0.045,0.89,0.065,-0.1779,0,1
2020-02-07,14:48:56,fahrenthold,David Fahrenthold,"Correct! In recent years, the other example is Joe Biden, who charged Secret Service $2200/month to rent a cottage. Got $171K over 6 yrs.
Differences: Trump charges far more (he exceeded Biden’s $ total in 3 months). And, unlike Biden, Trump didn’t tell the public he was doing it  ",[],[],https://twitter.com/Fahrenthold/status/1225793574182301696,"[{'user_id': '61734492', 'username': 'Fahrenthold'}]",en,0.0,0.911,0.089,-0.4926,0,1
2020-02-07,14:46:03,dailymail,Daily Mail US,Democrats debate for the first time since Iowa debacle as new New Hampshire polls show Joe Biden AGAIN in fourth place  ,[],[],https://twitter.com/DailyMail/status/1225792847988785152,"[{'user_id': '380285402', 'username': 'DailyMail'}]",en,0.0,1.0,0.0,0.0,0,0
2020-02-07,14:44:17,russ_steinberg,Russell Steinberg,Everybody here is Joe Biden. It's crazy.,['jalletto'],[],https://twitter.com/Russ_Steinberg/status/1225792402574761985,"[{'user_id': '230639811', 'username': 'Russ_Steinberg'}, {'user_id': '30619320', 'username': 'jalletto'}]",en,0.0,0.714,0.286,-0.34,0,1
2020-02-07,14:33:00,redstate,RedState,Joe Biden Melts Into an Incoherent Mess After Accusing Rush Limbaugh of Being a Racist  ,[],[],https://twitter.com/RedState/status/1225789563840450562,"[{'user_id': '3135241', 'username': 'RedState'}]",en,0.0,0.573,0.427,-0.802,0,1
2020-02-07,14:29:09,steveguest,Steve Guest,"4 days out from New Hampshire Primary:

Joe Biden is ""missing in action now in New Hampshire."" -- CNN's Jim Sciutto

""There is a debate tonight in new Hampshire, and that is a moment for Joe Biden to reset his candidacy..""-- CNN's Jeff Zeleny

🚨🚨🚨🚨  ",[],[],https://twitter.com/SteveGuest/status/1225788592238272513,"[{'user_id': '341194704', 'username': 'SteveGuest'}]",en,0.0,0.949,0.051,-0.296,0,1
2020-02-07,14:18:13,politicofl,POLITICO Florida,"After Joe Biden’s “gut punch” in Iowa, his Florida supporters are working to regain their balance  ",[],[],https://twitter.com/politicofl/status/1225785840993001473,"[{'user_id': '3240907120', 'username': 'politicofl'}]",en,0.162,0.838,0.0,0.4404,1,0
2020-02-07,14:15:59,emilybabay,Emily Babay,"""Is Joe Biden the Nick Foles of 2020?"" today's Clout asks:  ",[],[],https://twitter.com/emilybabay/status/1225785280503918593,"[{'user_id': '20421709', 'username': 'emilybabay'}]",en,0.0,1.0,0.0,0.0,0,0
2020-02-07,14:10:56,seankent,Sean Kent,"The President withheld aid to Ukraine, our ally that’s at war with Russia in order try and strongarm them into investigating Joe Biden. This delay caused the deaths of many Ukrainians.

And the GOP is like, “Well I think he learned his lesson.”",[],[],https://twitter.com/seankent/status/1225784008191160320,"[{'user_id': '17397880', 'username': 'seankent'}]",en,0.052,0.812,0.136,-0.6155,0,1
2020-02-07,14:04:36,independent,The Independent,The moment Joe Biden's 1987 presidential bid came crashing down in New Hampshire - but can he be saved there this time around?  ,[],[],https://twitter.com/Independent/status/1225782415462981634,"[{'user_id': '16973333', 'username': 'Independent'}]",en,0.15,0.85,0.0,0.5719,1,0
2020-02-07,14:03:30,nro,National Review,Joe Biden Is in Real Trouble  ,['jimgeraghty'],[],https://twitter.com/NRO/status/1225782138399862784,"[{'user_id': '19417492', 'username': 'NRO'}, {'user_id': '15335534', 'username': 'jimgeraghty'}]",en,0.0,0.649,0.351,-0.4019,0,1
2020-02-07,13:56:31,newday,New Day,"This week, Joe Biden opened up about his lifelong struggle with stuttering. His message resonated with a 12-year-old New Hampshire boy, Brayden Harrington, whose father took him to watch the 2020 presidential candidate speak. @ArletteSaenz reports
 ",['arlettesaenz'],[],https://twitter.com/NewDay/status/1225780381477212164,"[{'user_id': '1375289149', 'username': 'NewDay'}, {'user_id': '21878635', 'username': 'ArletteSaenz'}]",en,0.0,0.878,0.122,-0.5574,0,1
2020-02-07,13:56:00,jonwiener1,Jon Wiener,The reason Joe Biden didn't do well in Iowa was Joe Biden:  @HaroldMeyerson on today's Trump Watch podcast  ,['haroldmeyerson'],[],https://twitter.com/JonWiener1/status/1225780250342121473,"[{'user_id': '1242955585', 'username': 'JonWiener1'}, {'user_id': '388250702', 'username': 'HaroldMeyerson'}]",en,0.0,0.904,0.096,-0.2057,0,1
2020-02-07,13:53:49,mariemyungoklee,Marie Myung-Ok 명옥 Lee,"There's 3 tickets out of Iowa... and Joe Biden was #4! 

via @thenation ",['thenation'],[],https://twitter.com/MarieMyungOkLee/status/1225779702494846977,"[{'user_id': '41591401', 'username': 'MarieMyungOkLee'}, {'user_id': '1947301', 'username': 'thenation'}]",en,0.0,1.0,0.0,0.0,0,0
2020-02-07,13:39:53,kcstar,The Kansas City Star,"The Carolinas could be Joe Biden’s firewall, but cracks have started to emerge  ",[],[],https://twitter.com/KCStar/status/1225776195532447744,"[{'user_id': '14955722', 'username': 'KCStar'}]",en,0.0,1.0,0.0,0.0,0,0
2020-02-07,13:36:04,abc,ABC News,"Amidst a week of hopscotching from Iowa to New Hampshire, Joe Biden is taking some time off the trail, heading to Delaware to meet with advisers ahead of the eighth Democratic debate Friday, hosted by @ABC News. ",['abc'],[],https://twitter.com/ABC/status/1225775234021830657,"[{'user_id': '28785486', 'username': 'ABC'}]",en,0.0,1.0,0.0,0.0,0,0
2020-02-07,13:31:46,bychrisbrennan,Chris Brennan,"And U.S. Rep. Dwight Evans sizes up former Vice President Joe Biden as an underdog, akin to former Philadelphia Eagles backup quarterback Nick Foles.
 ",[],[],https://twitter.com/ByChrisBrennan/status/1225774152235307010,"[{'user_id': '137129421', 'username': 'ByChrisBrennan'}]",en,0.0,1.0,0.0,0.0,0,0
2020-02-07,13:27:38,mviser,Matt Viser,"Outside the castle-themed Radisson Hotel where Joe Biden has been staying in Nashua, NH, his campaign bus was parked and ready for events. But on Thursday, just five days before the crucial primary here, the candidate was nowhere to be found. Our latest:  ",[],[],https://twitter.com/mviser/status/1225773113142652930,"[{'user_id': '19914257', 'username': 'mviser'}]",en,0.093,0.907,0.0,0.4967,1,0
2020-02-07,13:25:19,mschlapp,Matt Schlapp,Don’t tell me the results of early states don’t affect the next contest. They always carry the momentum.  Mayor Pete is on a roll Joe Biden is in a hole  ,[],[],https://twitter.com/mschlapp/status/1225772530998415360,"[{'user_id': '138809881', 'username': 'mschlapp'}]",en,0.0,1.0,0.0,0.0,0,0
2020-02-07,13:22:59,susancrabtree,Susan Crabtree,"His campaign on the line, Joe Biden goes missing in New Hampshire - he was home in Delaware in a powwow with aides on how to reset his candidacy - The Washington Post  ",[],[],https://twitter.com/susancrabtree/status/1225771941455286272,"[{'user_id': '21333396', 'username': 'susancrabtree'}]",en,0.0,0.929,0.071,-0.296,0,1
2020-02-07,13:20:36,adamwollner,Adam Wollner,"The Carolinas could be Joe Biden’s firewall, but cracks have started to emerge. Via @jimmorrill and @MaayanSchechter  ","['jimmorrill', 'maayanschechter']",[],https://twitter.com/AdamWollner/status/1225771341237882880,"[{'user_id': '61090009', 'username': 'AdamWollner'}, {'user_id': '23492011', 'username': 'jimmorrill'}, {'user_id': '1584014898', 'username': 'MaayanSchechter'}]",en,0.0,1.0,0.0,0.0,0,0
2020-02-07,13:12:16,john_kass,John Kass,"In triumph, Trump climbs up on that hill of Schiff and begins to crow; Democratic establishment heads explode over #BernieSanders. Joe Biden shrinks, like some old Ukrainian party balloon.  My column @chicagotribune ",['chicagotribune'],['#berniesanders'],https://twitter.com/John_Kass/status/1225769244153065473,"[{'user_id': '592968976', 'username': 'John_Kass'}, {'user_id': '7313362', 'username': 'chicagotribune'}]",en,0.223,0.777,0.0,0.8074,1,0
2020-02-07,13:11:18,alex_segura,Alex Segura,"His campaign on the line, Joe Biden goes missing in New Hampshire  ",[],[],https://twitter.com/alex_segura/status/1225769003324510214,"[{'user_id': '18087961', 'username': 'alex_segura'}]",en,0.0,0.833,0.167,-0.296,0,1
2020-02-07,13:11:18,anaceballos_,Ana Ceballos,"After Joe Biden’s “gut punch” in Iowa, his Florida supporters are working to regain their balance.  ",['mdixon55'],[],https://twitter.com/anaceballos_/status/1225769002464616448,"[{'user_id': '80749501', 'username': 'anaceballos_'}, {'user_id': '65651571', 'username': 'Mdixon55'}]",en,0.162,0.838,0.0,0.4404,1,0
2020-02-07,13:10:34,herbscribner,Herb Scribner,"His campaign on the line, Joe Biden goes missing in New Hampshire  ",[],[],https://twitter.com/HerbScribner/status/1225768819378937858,"[{'user_id': '2375841180', 'username': 'HerbScribner'}]",en,0.0,0.833,0.167,-0.296,0,1
2020-02-07,13:05:38,jim_edwards,Jim Edwards,"Joe Biden's campaign has a problem, and it begins with the candidate - The Washington Post  ",['nuzzel'],[],https://twitter.com/Jim_Edwards/status/1225767578091622400,"[{'user_id': '16314180', 'username': 'Jim_Edwards'}, {'user_id': '106041193', 'username': 'nuzzel'}]",en,0.0,0.828,0.172,-0.4019,0,1
2020-02-07,13:00:35,michaelrcaputo,Michael R. Caputo 🇺🇸🇺🇦,"Nancy Pelosi’s impeachment destroyed Joe Biden’s campaign, and not just in Iowa.

She thought she could silence talk of Ukraine and stop the President’s push for investigations. Instead, impeaching Pres Trump only emphasized and amplified Biden’s scheme.

Pelosi ruined Biden.",[],[],https://twitter.com/MichaelRCaputo/status/1225766304931512320,"[{'user_id': '67328110', 'username': 'MichaelRCaputo'}]",en,0.0,0.813,0.187,-0.8176,0,1
2020-02-07,12:48:40,peterwallsten,Peter Wallsten,"His campaign on the line, Joe Biden goes missing in New Hampshire  ",[],[],https://twitter.com/peterwallsten/status/1225763305136041985,"[{'user_id': '24933645', 'username': 'peterwallsten'}]",en,0.0,0.833,0.167,-0.296,0,1
2020-02-07,12:35:06,catemartel,Cate Martel,"Here was Joe Biden's campaign schedule yesterday, five days before the #fitn primary

#nhpolitics ",[],"['#fitn', '#nhpolitics']",https://twitter.com/CateMartel/status/1225759892289531904,"[{'user_id': '1493053800', 'username': 'CateMartel'}]",en,0.0,1.0,0.0,0.0,0,0
2020-02-07,12:30:38,cullenburnscd29,Cullen Burns,"Does it bother you at all that politicians like Joe Biden were giving foreign aid to countries, and the countries were in-turn hiring family members of politicians to executive positions and laundering a good % of that aid money back?  

It should 

BC that’s extremely corrupt","['creativculinary', 'lorimh98', 'bberry7961', 'molanski13', 'jrwilkinson5', 'senmikelee', 'jaketapper', 'realdonaldtrump', 'senatorromney']",[],https://twitter.com/CullenBurnsCD29/status/1225758770078375937,"[{'user_id': '935210701215412227', 'username': 'CullenBurnsCD29'}, {'user_id': '18790337', 'username': 'CreativCulinary'}, {'user_id': '1048985082076286979', 'username': 'LoriMH98'}, {'user_id': '341589069', 'username': 'bberry7961'}, {'user_id': '350626588', 'username': 'Molanski13'}, {'user_id': '1118381292993773568', 'username': 'JRWilkinson5'}, {'user_id': '88784440', 'username': 'SenMikeLee'}, {'user_id': '14529929', 'username': 'jaketapper'}, {'user_id': '25073877', 'username': 'realDonaldTrump'}, {'user_id': '1078693601356509184', 'username': 'SenatorRomney'}]",en,0.155,0.797,0.048,0.6597,1,0
2020-02-07,12:30:36,hughhewitt,Hugh Hewitt,"In both of the new #NewHampshirePrimary polls, @JoeBiden has fallen to 11% (and expect that trend to continue when Joe comes out ""hot"" tonight, flailing at Mayor Pete etc.)  ",['joebiden'],['#newhampshireprimary'],https://twitter.com/hughhewitt/status/1225758760544555009,"[{'user_id': '15075999', 'username': 'hughhewitt'}, {'user_id': '939091', 'username': 'JoeBiden'}]",en,0.0,0.918,0.082,-0.3612,0,1
2020-02-07,12:20:41,hughhewitt,Hugh Hewitt,"New @WashingtonPost story on fading @JoeBiden could have been titled ""Bang The Drum Slowly for Joe Biden"":  ","['washingtonpost', 'joebiden']",[],https://twitter.com/hughhewitt/status/1225756262979125249,"[{'user_id': '15075999', 'username': 'hughhewitt'}, {'user_id': '2467791', 'username': 'washingtonpost'}, {'user_id': '939091', 'username': 'JoeBiden'}]",en,0.0,1.0,0.0,0.0,0,0
2020-02-07,12:17:16,jonlemire,Jonathan Lemire,"“Outside the castle-themed Radisson Hotel where Joe Biden has been staying, his campaign bus was parked and ready for events.

“But on Thursday, just five days before the crucial primary here, the candidate was nowhere to be found.”  ",[],[],https://twitter.com/JonLemire/status/1225755405760057347,"[{'user_id': '182398325', 'username': 'JonLemire'}]",en,0.063,0.937,0.0,0.3612,1,0
2020-02-07,12:14:32,talk1370,Talk 1370,HEADLINES: Joe Biden lays low ahead of crucial New Hampshire debate  ,[],[],https://twitter.com/TALK1370/status/1225754718523338752,"[{'user_id': '23788966', 'username': 'TALK1370'}]",en,0.0,0.826,0.174,-0.2732,0,1
2020-02-07,12:02:25,kidbookie,Books.,"I’m so violent, put a pacifier in the anus of Joe Biden so his hole widens.",[],[],https://twitter.com/kidbookie/status/1225751667234213888,"[{'user_id': '26451257', 'username': 'kidbookie'}]",en,0.0,0.77,0.23,-0.6361,0,1
2020-02-07,12:00:11,mdixon55,Matt Dixon,"Biden’s biggest Florida advantage so far is endorsements from more than half of legislative Democrats. But they are stuck in Tallahassee until May 13 for the state’s legislative session.

“We can’t use our personal political resources to help Joe Biden”

  ",[],[],https://twitter.com/Mdixon55/status/1225751106275377152,"[{'user_id': '65651571', 'username': 'Mdixon55'}]",en,0.113,0.831,0.056,0.3716,1,0
2020-02-07,11:41:57,nandokasteleijn,Nando Kasteleijn,"“Others felt like they’d gotten into a taxi with a driver who was swerving all over the road, and they were just holding on and hoping they made it to the end.”

Over problemen bij de campagne van Joe Biden, met de vraag of-ie het nog kan redden  ",[],[],https://twitter.com/nandokasteleijn/status/1225746516037554177,"[{'user_id': '15778753', 'username': 'nandokasteleijn'}]",en,0.108,0.892,0.0,0.6486,1,0
2020-02-07,11:40:00,reuterspictures,Reuters Pictures,Supporters of Joe Biden watch television results at his rally in Des Moines after the Iowa caucuses. More photos of the week:  ,['ivanalvaradoe'],[],https://twitter.com/reuterspictures/status/1225746024918114305,"[{'user_id': '14584903', 'username': 'reuterspictures'}, {'user_id': '234824851', 'username': 'IvanAlvaradoE'}]",en,0.121,0.879,0.0,0.4404,1,0
2020-02-07,10:31:59,thesunnews,The Sun News,"The Carolinas could be Joe Biden’s firewall, but cracks have started to emerge  ",[],[],https://twitter.com/TheSunNews/status/1225728907128791041,"[{'user_id': '16098322', 'username': 'TheSunNews'}]",en,0.0,1.0,0.0,0.0,0,0
2020-02-07,10:03:45,nro,National Review,Joe Biden Is in Real Trouble  ,['jimgeraghty'],[],https://twitter.com/NRO/status/1225721804234330112,"[{'user_id': '19417492', 'username': 'NRO'}, {'user_id': '15335534', 'username': 'jimgeraghty'}]",en,0.0,0.649,0.351,-0.4019,0,1
2020-02-07,10:00:33,realdailywire,The Daily Wire,Uh Oh: Joe Biden Is ‘Taking A Day Off’ Campaigning As New Hampshire Loss Looms #ICYMI  ,[],['#icymi'],https://twitter.com/realDailyWire/status/1225720998088990720,"[{'user_id': '4081106480', 'username': 'realDailyWire'}]",en,0.0,0.769,0.231,-0.4404,0,1
2020-02-07,09:37:15,banditelli,Brett Banditelli 🚫✂️,Joe Biden's campaign devolving into re-fighting 2016 is really really good stuff,['delmoi'],[],https://twitter.com/banditelli/status/1225715135110533120,"[{'user_id': '16397938', 'username': 'banditelli'}, {'user_id': '9369062', 'username': 'delmoi'}]",en,0.24,0.76,0.0,0.5379,1,0
2020-02-07,09:16:59,nickfalacci,Nicolas Falacci,"Because he was the one who got Biden to not run in 2016, I think he kinda owes Joe this time.  But he can’t endorse until SC at the earliest.  He has to see if Biden is viable.  And there are reasons to need Joe needs to prove he can do it.

 ",['magi_jay'],[],https://twitter.com/NickFalacci/status/1225710033427582977,"[{'user_id': '119252795', 'username': 'NickFalacci'}, {'user_id': '2155641480', 'username': 'magi_jay'}]",en,0.056,0.944,0.0,0.4497,1,0
2020-02-07,08:38:07,bostonglobe,The Boston Globe,Joe Biden takes a break from the New Hampshire campaign trail and sends out surrogates to steady his presidential bid  ,[],[],https://twitter.com/BostonGlobe/status/1225700251807256583,"[{'user_id': '95431448', 'username': 'BostonGlobe'}]",en,0.0,1.0,0.0,0.0,0,0
2020-02-07,08:29:45,mitchellvii,Bill Mitchell,"TURN HIM OVER, BIDEN IS DONE - Joe Biden Goes Missing in New Hampshire as His 'Financially Strapped Campaign' Struggles to Recover From Crushing Iowa Loss  ",[],[],https://twitter.com/mitchellvii/status/1225698146954559488,"[{'user_id': '17980523', 'username': 'mitchellvii'}]",en,0.0,0.689,0.311,-0.8176,0,1
2020-02-07,08:02:16,davidpapp,David Papp,Joe Biden moves town-hall audience to tears as he opens up about how he dealt with his stutter  ,[],[],https://twitter.com/DavidPapp/status/1225691233219043330,"[{'user_id': '107547335', 'username': 'DavidPapp'}]",en,0.0,0.804,0.196,-0.4404,0,1
2020-02-07,08:00:08,dailycaller,Daily Caller,‘How Did His Team Perform So Badly?’ Joe Scarborough Rips Into Joe Biden’s Ground Game.  ,[],[],https://twitter.com/DailyCaller/status/1225690696159379456,"[{'user_id': '39308549', 'username': 'DailyCaller'}]",en,0.0,1.0,0.0,0.0,0,0
2020-02-07,06:08:57,indyusa,Independent US,Joe Biden made a campaign-ending mistake once before in New Hampshire - can he turn his luck around?  ,[],[],https://twitter.com/IndyUSA/status/1225662715374403590,"[{'user_id': '2976653309', 'username': 'IndyUSA'}]",en,0.155,0.722,0.124,0.1531,1,0
2020-02-07,05:47:13,adrielhampton,🅰️driel H🅰️mpton,Pete just ethered Joe Biden and I'm not mad.  ,[],[],https://twitter.com/adrielhampton/status/1225657244944977920,"[{'user_id': '15250836', 'username': 'adrielhampton'}]",en,0.247,0.753,0.0,0.3875,1,0
2020-02-07,05:45:40,jdawsey1,Josh Dawsey,"His campaign on the line, Joe Biden goes missing in New Hampshire - The Washington Post  ",[],[],https://twitter.com/jdawsey1/status/1225656854853779458,"[{'user_id': '38936142', 'username': 'jdawsey1'}]",en,0.0,0.864,0.136,-0.296,0,1
2020-02-07,05:42:04,davitydave,David Lytle ⚖️,"To clarify, “white Joe Biden losing white Iowa is bad” was her argument, not mine.",[],[],https://twitter.com/davitydave/status/1225655949295157248,"[{'user_id': '6114542', 'username': 'davitydave'}]",en,0.0,0.718,0.282,-0.6249,0,1
2020-02-07,05:33:41,nro,National Review,Joe Biden Is in Real Trouble  ,['jimgeraghty'],[],https://twitter.com/NRO/status/1225653839484743684,"[{'user_id': '19417492', 'username': 'NRO'}, {'user_id': '15335534', 'username': 'jimgeraghty'}]",en,0.0,0.649,0.351,-0.4019,0,1
2020-02-07,05:32:54,davitydave,David Lytle ⚖️,"Jesus, who is this terrible woman? She claims that Joe Biden is damaged goods because he didn’t win Iowa, even though the electorate is predominately white and Joe is also white.",[],[],https://twitter.com/davitydave/status/1225653643065487360,"[{'user_id': '6114542', 'username': 'davitydave'}]",en,0.099,0.731,0.17,-0.4069,0,1
2020-02-07,04:48:37,breitbartnews,Breitbart News,"Joe Biden said he would beat Trump ""like a drum."" But in reality, he couldn't even beat a 78-year-old socialist...or a Harvard professor...or the mayor of a tiny town.  ",[],[],https://twitter.com/BreitbartNews/status/1225642496337707015,"[{'user_id': '457984599', 'username': 'BreitbartNews'}]",en,0.068,0.932,0.0,0.1901,1,0
2020-02-07,04:33:04,egbertowillies,Egberto Willies,The Mainstream Media finally completely soured on Joe Biden. Interestingly they came to the same conclusion most of the progressive Independent media came to months ago. Biden won't like the tone of this discussion. #PoliticsDoneRight ,[],['#politicsdoneright'],https://twitter.com/EgbertoWillies/status/1225638586067734532,"[{'user_id': '14574380', 'username': 'EgbertoWillies'}]",en,0.071,0.873,0.056,0.1506,1,0
2020-02-07,04:29:54,alxthomp,Alex Thompson,"Tough @danbalz assessment of Joe. ""Biden has been a lackluster advocate for his own candidacy, and the weakness of that advocacy was an unwelcome element of his campaign. In Iowa, it came crashing in on him.""  ",['danbalz'],[],https://twitter.com/AlxThomp/status/1225637789330374666,"[{'user_id': '370982639', 'username': 'AlxThomp'}, {'user_id': '59676104', 'username': 'danbalz'}]",en,0.0,0.821,0.179,-0.7184,0,1
2020-02-07,04:16:00,themrc,MediaResearchCenter,Joe Biden joined the far-left in continuing to disparage and smear Rush Limbaugh.  ,[],[],https://twitter.com/theMRC/status/1225634288458248192,"[{'user_id': '20076659', 'username': 'theMRC'}]",en,0.0,0.667,0.333,-0.6705,0,1
2020-02-07,04:14:05,stellinitweets,Nick Stellini,JOE BIDEN: Some people like their Matthew Boyd. Who am I to tell them no?  ,[],[],https://twitter.com/StelliniTweets/status/1225633806947901440,"[{'user_id': '857476117', 'username': 'StelliniTweets'}]",en,0.15,0.719,0.132,0.0772,1,0
2020-02-07,04:13:47,joshtpm,Josh Marshall,THREAD: If you think Team Trump’s abuses of power and legal attacks on political rivals only appeal to Joe Biden think again.  ,[],[],https://twitter.com/joshtpm/status/1225633733430083584,"[{'user_id': '21268897', 'username': 'joshtpm'}]",en,0.056,0.704,0.241,-0.7184,0,1
2020-02-07,04:12:20,refriedbrean,Henry Brean,"Frontrunner or flawed and fading? Joe Biden is reportedly regrouping after a bad showing in Iowa. This @mollyesque @TIME cover story, written before the caucuses, hints at what might be wrong and what comes next. ","['mollyesque', 'time']",[],https://twitter.com/RefriedBrean/status/1225633366931726338,"[{'user_id': '290139804', 'username': 'RefriedBrean'}, {'user_id': '130945778', 'username': 'mollyesque'}, {'user_id': '14293310', 'username': 'TIME'}]",en,0.0,0.829,0.171,-0.765,0,1
2020-02-07,04:08:00,redstate,RedState,Joe Biden Melts Into an Incoherent Mess After Accusing Rush Limbaugh of Being a Racist  ,[],[],https://twitter.com/RedState/status/1225632277142503425,"[{'user_id': '3135241', 'username': 'RedState'}]",en,0.0,0.573,0.427,-0.802,0,1
2020-02-07,04:02:46,msnnews,MSN News,"His campaign on the line, Joe Biden goes missing in New Hampshire  ",[],[],https://twitter.com/MSNNews/status/1225630959992598528,"[{'user_id': '637351664', 'username': 'MSNNews'}]",en,0.0,0.833,0.167,-0.296,0,1
2020-02-07,04:00:58,msn,MSN,"His campaign on the line, Joe Biden goes missing in New Hampshire  ",[],[],https://twitter.com/MSN/status/1225630504826724352,"[{'user_id': '15856435', 'username': 'MSN'}]",en,0.0,0.833,0.167,-0.296,0,1
2020-02-07,04:00:58,microsoftnews,Microsoft News,"His campaign on the line, Joe Biden goes missing in New Hampshire  ",[],[],https://twitter.com/microsoftnews/status/1225630504822534144,"[{'user_id': '1019340242619285504', 'username': 'microsoftnews'}]",en,0.0,0.833,0.167,-0.296,0,1
2020-02-07,04:00:07,crewcrew,Citizens for Ethics,"We know about Donald Trump trying to get investigations into Joe Biden. Now we're investigating whether he tried it with any other potential 2020 opponent.
 ",[],[],https://twitter.com/CREWcrew/status/1225630293119229952,"[{'user_id': '22187085', 'username': 'CREWcrew'}]",en,0.0,1.0,0.0,0.0,0,0
